Question Number	Concept	Concept Mask	Questionnaire 	n_sentences	n_tokens	ttr_form_chunks_100	ttr_lemma_chunks_100	tokens_per_sent	char_per_tok	upos_dist_INTJ	upos_dist_ADV	upos_dist_NOUN	upos_dist_DET	upos_dist_SYM	upos_dist_PRON	upos_dist_PUNCT	upos_dist_PROPN	upos_dist_AUX	upos_dist_PART	upos_dist_X	upos_dist_NUM	upos_dist_VERB	upos_dist_SCONJ	upos_dist_ADJ	upos_dist_ADP	upos_dist_CCONJ	xpos_dist_AFX	xpos_dist_NN	xpos_dist_POS	xpos_dist_TO	xpos_dist_RBS	xpos_dist_PDT	xpos_dist_UH	xpos_dist_WP$	xpos_dist_CC	xpos_dist_NNPS	xpos_dist_.	xpos_dist_VBZ	xpos_dist_,	xpos_dist_DT	xpos_dist_''	xpos_dist_VBP	xpos_dist_FW	xpos_dist_JJS	xpos_dist_NFP	xpos_dist_MD	xpos_dist_$	xpos_dist_-RRB-	xpos_dist_PRP	xpos_dist_:	xpos_dist_``	xpos_dist_RBR	xpos_dist_LS	xpos_dist_VBG	xpos_dist_RP	xpos_dist_WP	xpos_dist_IN	xpos_dist_EX	xpos_dist_-LRB-	xpos_dist_VB	xpos_dist_SYM	xpos_dist_JJ	xpos_dist_CD	xpos_dist_WDT	xpos_dist_VBN	xpos_dist_JJR	xpos_dist_PRP$	xpos_dist_WRB	xpos_dist_VBD	xpos_dist_HYPH	xpos_dist_RB	xpos_dist_NNS	xpos_dist_NNP	lexical_density	verbs_mood_dist_Ind	verbs_mood_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_form_dist_Part	verbs_form_dist_Ger	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_tense_dist_Past	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Ger	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_cc:preconj	dep_dist_nmod	dep_dist_nsubj	dep_dist_obj	dep_dist_aux:pass	dep_dist_obl:tmod	dep_dist_amod	dep_dist_aux	dep_dist_obl	dep_dist_advcl	dep_dist_mark	dep_dist_ccomp	dep_dist_nmod:poss	dep_dist_det	dep_dist_acl	dep_dist_goeswith	dep_dist_obl:npmod	dep_dist_cop	dep_dist_xcomp	dep_dist_fixed	dep_dist_conj	dep_dist_flat	dep_dist_parataxis	dep_dist_case	dep_dist_acl:relcl	dep_dist_punct	dep_dist_list	dep_dist_expl	dep_dist_csubj	dep_dist_appos	dep_dist_compound:prt	dep_dist_nsubj:pass	dep_dist_det:predet	dep_dist_root	dep_dist_cc	dep_dist_nummod	dep_dist_discourse	dep_dist_advmod	dep_dist_compound	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_2	prep_dist_3	prep_dist_1	prep_dist_4	prep_dist_5	subordinate_dist_2	subordinate_dist_4	subordinate_dist_3	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_3	verb_edges_dist_6	avg_verb_edges
4	Limit of a function	o8j3	Specialised Encyclopaedia	4	114	1	1	28.5	5.267326733	0	0.01754385965	0.2543859649	0.1929824561	0	0.008771929825	0.1140350877	0	0.01754385965	0	0	0.01754385965	0.06140350877	0.008771929825	0.1315789474	0.1754385965	0	0	0.2105263158	0	0	0	0	0	0	0	0	0.0350877193	0.0350877193	0.06140350877	0.201754386	0	0.008771929825	0	0.008771929825	0	0	0	0	0	0.01754385965	0	0	0	0.01754385965	0	0	0.1842105263	0	0	0.008771929825	0	0.1228070175	0.01754385965	0	0.008771929825	0	0	0	0	0	0.01754385965	0.04385964912	0	0.5247524752	1	0	0.25	0.75	0.1428571429	0.2857142857	0.4285714286	0.1428571429	1	0	1	1	0	1	0	0	0	0.5	0.5	2	0.75	14.25	3	17	4.25	4.75	0	0.1403508772	0.0350877193	0.0350877193	0.008771929825	0	0.1052631579	0	0.02631578947	0	0.008771929825	0.01754385965	0	0.1929824561	0.01754385965	0	0	0.008771929825	0	0	0.0350877193	0	0	0.1754385965	0	0.1140350877	0	0	0	0.01754385965	0	0.008771929825	0	0.0350877193	0	0	0	0.01754385965	0	1	0	0	1	12	1.333333333	0.3333333333	0	0.6666666667	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.4285714286	0.5714285714	0	1	0.1428571429	0.2857142857	0	0.1428571429	0.2857142857	0.1428571429	0	2.142857143
4	Limit of a function	o8j2	English Wikipedia	5	135	1	1	27	4.05	0	0.05925925926	0.2296296296	0.1407407407	0.01481481481	0.02962962963	0.1111111111	0.01481481481	0.03703703704	0.02962962963	0	0.007407407407	0.1185185185	0.007407407407	0.06666666667	0.1111111111	0.02222222222	0	0.2074074074	0	0.02222222222	0	0	0	0	0.02222222222	0	0.03703703704	0.05925925926	0.03703703704	0.1481481481	0	0.02962962963	0	0	0	0	0	0.01481481481	0.01481481481	0.007407407407	0	0.007407407407	0	0.007407407407	0	0	0.1185185185	0	0.01481481481	0.02962962963	0.01481481481	0.03703703704	0.007407407407	0.007407407407	0.02962962963	0.02962962963	0	0.007407407407	0	0	0.05185185185	0.02222222222	0.01481481481	0.55	1	0	0.3636363636	0.6363636364	0.25	0.0625	0.4375	0.25	0.5714285714	0.4285714286	1	1	0	1	0	0	0	0.2	0.8	3.4	1	7.941176471	3.095652174	21	4.2	4.2	0	0.04444444444	0.05925925926	0.02222222222	0.02222222222	0	0.05185185185	0.007407407407	0.07407407407	0.03703703704	0.03703703704	0.02222222222	0	0.1407407407	0	0	0	0.007407407407	0.007407407407	0	0.02222222222	0	0.007407407407	0.1185185185	0.007407407407	0.1111111111	0	0	0	0.007407407407	0	0.02222222222	0	0.03703703704	0.02222222222	0.007407407407	0	0.05925925926	0.04444444444	1	0	0	1	5	1.2	0.2	0	0.8	0	0	0	0	0	1	1	0.3333333333	0.6666666667	0.5	0.5	0.125	0.25	0	0.125	0.25	0.1875	0.0625	2.4375
4	Limit of a function	o8jw	Simple Wikipedia	3	85	0	0	28.33333333	4.430555556	0	0.02352941176	0.3058823529	0.1647058824	0.03529411765	0	0.1529411765	0.01176470588	0.02352941176	0	0	0.01176470588	0.05882352941	0.03529411765	0.03529411765	0.1294117647	0.01176470588	0	0.2470588235	0	0	0	0	0	0	0.01176470588	0	0.02352941176	0.05882352941	0.07058823529	0.1647058824	0	0.01176470588	0	0	0	0	0	0.02352941176	0	0.01176470588	0	0	0	0	0	0	0.1647058824	0	0.02352941176	0	0.03529411765	0.03529411765	0.01176470588	0	0.01176470588	0	0	0	0	0	0.02352941176	0.05882352941	0.01176470588	0.5138888889	1	0	0.2	0.8	0.2	0	0.8	0	1	0	1	1	0	1	0	0	0	0.5	0.5	2	0.6666666667	14.16666667	3.637681159	28	9.333333333	3.666666667	0	0.1058823529	0.05882352941	0.02352941176	0	0	0.04705882353	0	0.01176470588	0.01176470588	0.03529411765	0.02352941176	0	0.1647058824	0	0	0	0.02352941176	0	0	0.04705882353	0.01176470588	0.01176470588	0.1294117647	0	0.1647058824	0	0	0	0.01176470588	0	0	0	0.03529411765	0.01176470588	0	0	0.02352941176	0.04705882353	1	0	0	1	6	1.5	0.1666666667	0.1666666667	0.6666666667	0	0	0.5	0	0	0.5	1.5	0.4	0.6	0	1	0	0	0.2	0.2	0.2	0.2	0.2	3
3	Line	o8h3	Specialised Encyclopaedia	6	120	1	1	20	4.882352941	0	0.025	0.2333333333	0.1333333333	0	0.03333333333	0.15	0.008333333333	0.05833333333	0	0.01666666667	0.008333333333	0.05833333333	0.008333333333	0.1083333333	0.1333333333	0.025	0	0.1916666667	0	0	0	0	0	0	0.025	0	0.05	0.04166666667	0.1	0.1333333333	0	0	0.01666666667	0	0	0.008333333333	0	0	0.01666666667	0	0	0	0	0.008333333333	0	0	0.1416666667	0	0	0.008333333333	0	0.1083333333	0.008333333333	0.008333333333	0.05	0	0.008333333333	0	0	0	0.025	0.04166666667	0.008333333333	0.5098039216	0	0	1	0	0.8571428571	0.1428571429	0	0	0	0	1	1	0	0.8571428571	0.1428571429	0	0	0.1666666667	0.8333333333	1.166666667	0.6666666667	17.14285714	2.802083333	25	4.166666667	3.833333333	0	0.075	0.008333333333	0	0.04166666667	0	0.075	0.008333333333	0.05	0.008333333333	0.008333333333	0	0.008333333333	0.1333333333	0.008333333333	0.008333333333	0	0.008333333333	0.01666666667	0	0.075	0	0.008333333333	0.1416666667	0.008333333333	0.15	0	0	0	0	0	0.04166666667	0	0.05	0.025	0	0	0.025	0.01666666667	1	0	0	0	5	1.8	0.2	0	0.6	0.2	0	0	0	0	1	1	0.5	0.5	0	1	0	0	0	0.2	0.2	0.4	0.2	1.857142857
3	Line	o8hw	Simple Wikipedia	9	95	0	0	10.55555556	3.837209302	0	0.01052631579	0.2842105263	0.2	0	0.01052631579	0.09473684211	0	0.09473684211	0.01052631579	0	0.02105263158	0.07368421053	0	0.08421052632	0.09473684211	0.02105263158	0	0.2631578947	0	0	0	0	0	0	0.02105263158	0	0.09473684211	0.09473684211	0	0.2	0	0	0	0.01052631579	0	0.01052631579	0	0	0	0	0	0	0	0.02105263158	0.01052631579	0	0.08421052632	0	0	0.02105263158	0	0.07368421053	0.02105263158	0.01052631579	0.02105263158	0	0	0	0	0	0.02105263158	0.02105263158	0	0.5	1	0	0.5	0.5	0.2857142857	0.2857142857	0.2857142857	0.1428571429	1	0	1	1	0	0.8888888889	0.1111111111	0	0	0.125	0.875	1.444444444	1	7.307692308	1.831168831	5	0.5555555556	2.666666667	0	0.05263157895	0.09473684211	0.02105263158	0.01052631579	0	0.06315789474	0.02105263158	0.03157894737	0	0	0	0	0.2	0.03157894737	0	0	0.06315789474	0	0	0.02105263158	0	0	0.08421052632	0.01052631579	0.09473684211	0	0	0	0	0.01052631579	0.01052631579	0	0.09473684211	0.02105263158	0.02105263158	0	0.02105263158	0.02105263158	1	0	0	1	5	1	0	0	1	0	0	0	0	0	1	1	0.6923076923	0.3076923077	0	1	0.2857142857	0.1428571429	0	0.1428571429	0.2857142857	0.1428571429	0	1.857142857
2	Line	o8hw	Simple Wikipedia	7	65	0	0	9.285714286	3.603448276	0	0.01538461538	0.3076923077	0.2	0	0	0.1076923077	0	0.09230769231	0	0	0.01538461538	0.06153846154	0	0.07692307692	0.09230769231	0.03076923077	0	0.2923076923	0	0	0	0	0	0	0.03076923077	0	0.1076923077	0.09230769231	0	0.2	0	0	0	0	0	0.01538461538	0	0	0	0	0	0	0	0.01538461538	0.01538461538	0	0.07692307692	0	0	0.01538461538	0	0.07692307692	0.01538461538	0	0.01538461538	0	0	0	0	0	0.01538461538	0.01538461538	0	0.5172413793	1	0	0.3333333333	0.6666666667	0.25	0.25	0.5	0	1	0	1	1	0	0.8333333333	0.1666666667	0	0	0.2	0.8	1.142857143	1	8.125	1.745098039	5	0.7142857143	2.285714286	0	0.06153846154	0.09230769231	0.03076923077	0.01538461538	0	0.04615384615	0.01538461538	0.01538461538	0	0	0	0	0.2	0.01538461538	0	0	0.06153846154	0	0	0.03076923077	0	0	0.07692307692	0	0.1076923077	0	0	0	0	0.01538461538	0.01538461538	0	0.1076923077	0.03076923077	0.01538461538	0	0.01538461538	0.03076923077	1	0	0	1	4	1	0	0	1	0	0	0	0	0	1	1	0.875	0.125	0	1	0.25	0.25	0	0.25	0	0.25	0	2.25
2	Line	o8h3	Specialised Encyclopaedia	6	120	1	1	20	4.882352941	0	0.025	0.2333333333	0.1333333333	0	0.03333333333	0.15	0.008333333333	0.05833333333	0	0.01666666667	0.008333333333	0.05833333333	0.008333333333	0.1083333333	0.1333333333	0.025	0	0.1833333333	0	0	0	0	0	0	0.025	0	0.05	0.04166666667	0.1	0.1333333333	0	0	0.01666666667	0	0	0.008333333333	0	0	0.01666666667	0	0	0	0	0.008333333333	0	0	0.1416666667	0	0	0.008333333333	0	0.1083333333	0.008333333333	0.008333333333	0.05	0	0.008333333333	0	0	0	0.025	0.05	0.008333333333	0.5098039216	0	0	1	0	0.8571428571	0.1428571429	0	0	0	0	1	1	0	0.8571428571	0.1428571429	0	0	0.1666666667	0.8333333333	1.166666667	0.6666666667	17.14285714	2.802083333	25	4.166666667	3.833333333	0	0.075	0.008333333333	0	0.04166666667	0	0.075	0.008333333333	0.05	0.008333333333	0.008333333333	0	0.008333333333	0.1333333333	0.008333333333	0.008333333333	0	0.008333333333	0.01666666667	0	0.075	0	0.008333333333	0.1416666667	0.008333333333	0.15	0	0	0	0	0	0.04166666667	0	0.05	0.025	0	0	0.025	0.01666666667	1	0	0	0	5	1.8	0.2	0	0.6	0.2	0	0	0	0	1	1	0.5	0.5	0	1	0	0	0	0.2	0.2	0.4	0.2	1.857142857
2	Line	o8h2	English Wikipedia	3	93	0	0	31	4.817073171	0	0.02150537634	0.2688172043	0.1182795699	0	0.03225806452	0.1182795699	0	0.05376344086	0.01075268817	0.01075268817	0	0.08602150538	0	0.1075268817	0.1397849462	0.03225806452	0	0.2043010753	0	0.01075268817	0	0	0	0.01075268817	0.03225806452	0	0.03225806452	0.02150537634	0.06451612903	0.1182795699	0	0.02150537634	0.01075268817	0	0	0.01075268817	0	0.01075268817	0.01075268817	0	0	0.01075268817	0	0.01075268817	0	0	0.1397849462	0	0.01075268817	0.03225806452	0	0.1075268817	0	0.01075268817	0.03225806452	0	0	0	0.01075268817	0	0.01075268817	0.06451612903	0	0.5487804878	1	0	0.6	0.4	0.375	0.125	0.25	0.25	0.5	0.5	1	0.6666666667	0.3333333333	0.8	0.2	0	0	0.5	0.5	3	1	10.33333333	2.556962025	13	4.333333333	6.333333333	0	0.06451612903	0.04301075269	0.03225806452	0.02150537634	0	0.09677419355	0.01075268817	0.06451612903	0.01075268817	0.01075268817	0.01075268817	0	0.1182795699	0	0.01075268817	0	0.02150537634	0	0.01075268817	0.03225806452	0	0.01075268817	0.1397849462	0.02150537634	0.1182795699	0	0	0	0.01075268817	0	0.02150537634	0	0.03225806452	0.03225806452	0	0	0.02150537634	0.03225806452	1	0	0	1	5	1	0	0	1	0	0	0.25	0	0	0.75	1.25	0.375	0.625	0	1	0.625	0.25	0	0.125	0	0	0	2.25
3	Line	o8h2	English Wikipedia	3	94	0	0	31.33333333	4.746987952	0	0.02127659574	0.2765957447	0.1170212766	0	0.03191489362	0.1170212766	0	0.05319148936	0.01063829787	0.01063829787	0	0.08510638298	0	0.1063829787	0.1382978723	0.03191489362	0	0.2340425532	0	0.01063829787	0	0	0	0.01063829787	0.03191489362	0	0.03191489362	0.02127659574	0.06382978723	0.1170212766	0	0.02127659574	0.01063829787	0	0	0.01063829787	0	0.01063829787	0.01063829787	0	0	0.01063829787	0	0.01063829787	0	0	0.1382978723	0	0.01063829787	0.03191489362	0	0.1063829787	0	0.01063829787	0.03191489362	0	0	0	0.01063829787	0	0.01063829787	0.04255319149	0	0.5542168675	1	0	0.6	0.4	0.375	0.125	0.25	0.25	0.5	0.5	1	0.6666666667	0.3333333333	0.8	0.2	0	0	0.5	0.5	3	1	10.44444444	2.6	12	4	5.333333333	0	0.07446808511	0.04255319149	0.03191489362	0.02127659574	0	0.08510638298	0.01063829787	0.05319148936	0.01063829787	0.01063829787	0	0	0.1170212766	0	0.01063829787	0	0.02127659574	0.01063829787	0.01063829787	0.05319148936	0	0.01063829787	0.1382978723	0.02127659574	0.1170212766	0	0	0	0	0	0.02127659574	0	0.03191489362	0.03191489362	0	0	0.02127659574	0.04255319149	1	0	0	1	7	1	0	0	1	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.4285714286	0.5714285714	0	1	0.375	0.375	0	0.125	0.125	0	0	2.375
4	Mathematics	jq5w	Simple Wikipedia	8	69	0	0	8.625	5.563636364	0	0.1014492754	0.2898550725	0.07246376812	0	0.01449275362	0.2028985507	0.02898550725	0.115942029	0	0	0	0.08695652174	0	0.02898550725	0.02898550725	0.02898550725	0	0.1739130435	0	0	0	0	0	0	0.02898550725	0	0.115942029	0.07246376812	0.01449275362	0.07246376812	0	0.04347826087	0	0	0	0.01449275362	0	0	0	0.07246376812	0	0	0	0	0	0	0.02898550725	0	0	0.01449275362	0	0.02898550725	0	0	0.05797101449	0	0.01449275362	0.05797101449	0	0	0.04347826087	0.115942029	0.02898550725	0.6727272727	1	0	0.6666666667	0.3333333333	0.6666666667	0	0.3333333333	0	0.5	0.5	1	1	0	0.875	0.125	0	0	0.4285714286	0.5714285714	0.875	0.625	9.857142857	2.085106383	6	0.75	2.5	0	0.02898550725	0.05797101449	0.02898550725	0.05797101449	0	0	0.01449275362	0	0	0	0	0.01449275362	0.07246376812	0	0	0	0.04347826087	0.04347826087	0	0.04347826087	0	0.01449275362	0.02898550725	0	0.2028985507	0	0	0	0.04347826087	0	0.05797101449	0	0.115942029	0.02898550725	0	0	0.1014492754	0	1	0	0	1	2	1	0	0	1	0	0	0	0	0	1	1	0.7142857143	0.2857142857	0	1	0.1666666667	0.5	0	0	0	0.3333333333	0	3.333333333
4	Mathematics	jq52	English Wikipedia	3	76	0	0	25.33333333	6.016666667	0	0.01315789474	0.3157894737	0.02631578947	0	0.01315789474	0.2105263158	0.01315789474	0.03947368421	0.02631578947	0.01315789474	0	0.09210526316	0	0.1052631579	0.07894736842	0.05263157895	0.01315789474	0.2105263158	0	0.02631578947	0	0	0	0	0.05263157895	0.01315789474	0.03947368421	0.01315789474	0.06578947368	0.02631578947	0	0.05263157895	0	0	0	0.01315789474	0	0.05263157895	0.01315789474	0	0	0	0	0	0	0	0.07894736842	0	0.05263157895	0.03947368421	0	0.1052631579	0	0	0.01315789474	0	0	0.01315789474	0	0	0	0.1052631579	0	0.6833333333	1	0	0.2	0.8	0.1428571429	0	0.5714285714	0.2857142857	0.25	0.75	1	1	0	0.6666666667	0.3333333333	0	0	1	0	2.333333333	1	10.85714286	2.859649123	24	8	4	0	0.07894736842	0.05263157895	0.06578947368	0.01315789474	0	0.1052631579	0.01315789474	0	0	0.03947368421	0	0	0.02631578947	0	0	0	0.01315789474	0.02631578947	0	0.07894736842	0	0.01315789474	0.07894736842	0	0.2105263158	0	0	0	0.06578947368	0	0.01315789474	0	0.03947368421	0.05263157895	0	0	0	0.01315789474	1	0	0	1	5	1.2	0.2	0	0.8	0	0	0	0	0	1	1	0.5	0.5	0.3333333333	0.6666666667	0.4285714286	0	0.2857142857	0	0.1428571429	0.1428571429	0	2.857142857
4	Mathematics	jq53	Specialised Encyclopaedia	3	93	0	0	31	5.712643678	0	0.0752688172	0.247311828	0.1182795699	0	0	0.06451612903	0.04301075269	0.02150537634	0	0	0	0.05376344086	0	0.1612903226	0.1720430108	0.04301075269	0	0.1827956989	0	0	0	0	0	0	0.04301075269	0.01075268817	0.02150537634	0.02150537634	0.04301075269	0.1182795699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01075268817	0	0	0.1720430108	0	0	0	0	0.1505376344	0	0	0.02150537634	0.01075268817	0	0	0.02150537634	0	0.0752688172	0.06451612903	0.03225806452	0.6206896552	1	0	0.8	0.2	0.4	0	0.6	0	0.3333333333	0.6666666667	1	1	0	0.5	0	0.5	0	0	1	2	0.6666666667	15.5	3.047619048	23	7.666666667	4.666666667	0	0.1182795699	0.03225806452	0.01075268817	0.01075268817	0	0.1290322581	0	0.04301075269	0.01075268817	0	0	0	0.1182795699	0.01075268817	0	0	0.01075268817	0.02150537634	0	0.04301075269	0.01075268817	0.01075268817	0.1720430108	0	0.06451612903	0	0	0	0.01075268817	0	0	0	0.03225806452	0.04301075269	0	0	0.0752688172	0.02150537634	1	0	0	1	8	1.375	0.375	0	0.625	0	0	0	0	0	1	1	0.5	0.5	1	0	0.2	0.2	0	0	0.2	0.4	0	2.6
0	Motion	j953	Specialised Encyclopaedia	2	43	0	0	21.5	5.361111111	0	0	0.3023255814	0.1395348837	0	0.02325581395	0.1627906977	0	0.04651162791	0	0.02325581395	0	0.04651162791	0	0.09302325581	0.1627906977	0	0	0.2093023256	0	0	0	0	0	0	0	0	0.04651162791	0.04651162791	0.06976744186	0.1395348837	0	0	0.02325581395	0	0	0	0	0.02325581395	0	0	0	0	0	0	0	0	0.1627906977	0	0.02325581395	0	0	0.09302325581	0	0.02325581395	0.04651162791	0	0	0	0	0	0	0.09302325581	0	0.5277777778	1	0	0.5	0.5	0.5	0	0.5	0	1	0	1	0.5	0.5	0.5	0	0	0.5	0	1	1	0.5	21.5	2.147058824	6	3	5.5	0	0.1395348837	0.02325581395	0.02325581395	0.02325581395	0	0.09302325581	0.02325581395	0.02325581395	0	0	0	0	0.1395348837	0	0	0	0	0	0	0.04651162791	0	0	0.1627906977	0.02325581395	0.1627906977	0	0	0	0.04651162791	0	0.02325581395	0	0.04651162791	0	0	0	0	0	1	0	0	1	5	1.4	0.4	0	0.6	0	0	0	0	0	1	1	0.5	0.5	0	1	0.5	0	0	0	0	0.5	0	2.5
0	Motion	j952	English Wikipedia	4	114	0	0	28.5	4.775510204	0	0.02631578947	0.298245614	0.1315789474	0	0.008771929825	0.1403508772	0	0.05263157895	0.02631578947	0	0	0.0701754386	0.01754385965	0.0350877193	0.1578947368	0.0350877193	0	0.2719298246	0	0.01754385965	0	0	0	0	0.0350877193	0	0.0350877193	0.04385964912	0.09649122807	0.1315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02631578947	0	0	0.1754385965	0	0	0.01754385965	0	0.0350877193	0	0	0.0350877193	0	0.008771929825	0	0	0.008771929825	0.0350877193	0.02631578947	0	0.5	0	0	0.8	0.2	0.625	0.25	0	0.125	0	0	1	1	0	0.8333333333	0.1666666667	0	0	0	1	2.25	1	12.66666667	2.734042553	12	3	4.75	0	0.1052631579	0.01754385965	0.02631578947	0.02631578947	0	0.01754385965	0.008771929825	0.04385964912	0.01754385965	0.0350877193	0	0.008771929825	0.1315789474	0	0	0.008771929825	0.01754385965	0.008771929825	0	0.09649122807	0	0	0.1578947368	0	0.1403508772	0	0	0	0	0	0.02631578947	0	0.0350877193	0.0350877193	0	0	0.0350877193	0	1	0	0	1	10	1.2	0	0.1	0.9	0	0	0	0	0	1	1	0.5714285714	0.4285714286	0.3333333333	0.6666666667	0	0.375	0.125	0.125	0	0.375	0	3.25
0	Motion	j95w	Simple Wikipedia	5	95	0	0	19	5.038961039	0	0.04210526316	0.2631578947	0.04210526316	0	0.06315789474	0.1894736842	0	0.05263157895	0.02105263158	0	0.03157894737	0.1052631579	0.02105263158	0.04210526316	0.07368421053	0.05263157895	0	0.2421052632	0.01052631579	0.01052631579	0	0	0	0	0.05263157895	0	0.05263157895	0.04210526316	0.1368421053	0.05263157895	0	0.04210526316	0	0	0	0	0	0	0.02105263158	0	0	0	0	0.04210526316	0	0	0.09473684211	0.01052631579	0	0.01052631579	0	0.04210526316	0.03157894737	0	0.02105263158	0	0	0.02105263158	0	0	0.02105263158	0.04210526316	0	0.5584415584	1	0	0.3333333333	0.6666666667	0.3	0.3	0.3	0.1	0.3333333333	0.6666666667	1	1	0	1	0	0	0	0.4	0.6	2.2	0.8	8.636363636	3.180555556	16	3.2	3.8	0	0.04210526316	0.06315789474	0.03157894737	0.01052631579	0	0.04210526316	0.01052631579	0.02105263158	0.02105263158	0.04210526316	0	0.01052631579	0.03157894737	0.02105263158	0	0	0.03157894737	0.01052631579	0.01052631579	0.1052631579	0	0.01052631579	0.08421052632	0	0.1894736842	0	0.01052631579	0.01052631579	0	0	0.01052631579	0	0.05263157895	0.05263157895	0.03157894737	0	0.03157894737	0.01052631579	0.875	0.125	0	1	4	1	0	0	1	0	0	0.2	0	0	0.8	1.2	0.4	0.6	0	1	0.4	0.1	0	0.1	0.2	0.2	0	2
6	Number	h7j3	Specialised Encyclopaedia	4	89	0	0	22.25	4.695121951	0	0.01123595506	0.2584269663	0.1573033708	0	0.04494382022	0.07865168539	0.01123595506	0.06741573034	0.01123595506	0	0	0.1011235955	0	0.07865168539	0.1460674157	0.03370786517	0	0.2134831461	0	0.01123595506	0	0	0	0	0.03370786517	0	0.04494382022	0.02247191011	0.03370786517	0.1573033708	0	0.01123595506	0	0	0	0.01123595506	0	0	0.01123595506	0	0	0	0	0.01123595506	0	0	0.1460674157	0	0	0.02247191011	0	0.07865168539	0	0.02247191011	0.05617977528	0	0.01123595506	0	0.03370786517	0	0.01123595506	0.04494382022	0.01123595506	0.5	1	0	0.8571428571	0.1428571429	0.5555555556	0.1111111111	0.2222222222	0.1111111111	0	1	1	0.5	0.5	0.8333333333	0.1666666667	0	0	0.6	0.4	2.5	0.5	8.9	2.569620253	15	3.75	5.75	0	0.08988764045	0.06741573034	0.04494382022	0.01123595506	0	0.08988764045	0.04494382022	0.04494382022	0	0.01123595506	0.01123595506	0	0.1573033708	0.02247191011	0	0	0.01123595506	0	0	0.03370786517	0	0.01123595506	0.1460674157	0.02247191011	0.06741573034	0	0	0	0.01123595506	0	0.01123595506	0	0.04494382022	0.03370786517	0	0	0.01123595506	0	1	0	0	1	6	1.333333333	0.3333333333	0	0.6666666667	0	0	0.25	0	0	0.75	1.25	0.2857142857	0.7142857143	0.6	0.4	0.4444444444	0	0	0.1111111111	0.1111111111	0.3333333333	0	2
6	Number	h7j2	English Wikipedia	4	96	0	0	24	4.679487179	0	0.04166666667	0.1979166667	0.1041666667	0	0.02083333333	0.1875	0	0.09375	0.02083333333	0	0.0625	0.09375	0.01041666667	0.08333333333	0.0625	0.02083333333	0	0.125	0	0.02083333333	0	0	0	0	0.02083333333	0	0.04166666667	0.04166666667	0.125	0.1041666667	0.01041666667	0.03125	0	0	0	0.01041666667	0	0	0	0	0.01041666667	0	0	0.01041666667	0	0	0.07291666667	0	0	0.03125	0	0.08333333333	0.0625	0.02083333333	0.0625	0	0	0	0	0	0.04166666667	0.07291666667	0	0.5128205128	1	0	0.75	0.25	0.6666666667	0	0.2222222222	0.1111111111	0.5	0.5	1	1	0	0.6666666667	0.2222222222	0.1111111111	0	0.5	0.5	3	1	8	2.635135135	11	2.75	4.25	0	0.01041666667	0.05208333333	0.03125	0.04166666667	0	0.08333333333	0.01041666667	0.04166666667	0.02083333333	0.03125	0.01041666667	0	0.1041666667	0.02083333333	0	0	0.04166666667	0.02083333333	0	0.0625	0	0	0.0625	0.02083333333	0.1875	0	0	0.01041666667	0	0	0.02083333333	0	0.04166666667	0.02083333333	0.02083333333	0	0.03125	0	1	0	0	1	1	1	0	0	1	0	0	0.1666666667	0	0.3333333333	0.5	1.833333333	0.3076923077	0.6923076923	0.4444444444	0.5555555556	0.2222222222	0.3333333333	0	0	0.2222222222	0.2222222222	0	2.666666667
